"KG PSP Warszawa
ul. Podchor¹¿ych 38
00-463 Warszawa
";;;;;;;;;;;;;;;;;Warszawa, dn. 23-01-2019r.
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
"1_2. Zdarzenia wg rodzaju i wielkoœci w rozbiciu na województwo, powiat i gminê
";;;;;;;;;;;;;;;;;
;;Po¿ar (P);;;;;Miejscowe zagro¿enie (MZ);;;;;;Alarm fa³szywy (AF);;;;OGÓ£EM
LP.;Podzia³ administracyjny;RAZEM;Ma³y (P/M);Œredni (P/Œ);Du¿y (P/D);Bardzo du¿y (P/BD);RAZEM;Ma³e (MZ/M);Lokalne (MZ/L);Œrednie (MZ/Œ);Du¿e (MZ/D);Gigantyczne lub klêska ¿ywio³owa (MZ/K);RAZEM;Z³oœliwy (A/Z);W dobrej wierze (A/DW);Z instalacji wykrywania (A/IW); 
273;Kikó³;24;23;0;1;0;81;3;78;0;0;0;1;0;1;0;106
274;Lipno (gmina wiejska);41;37;3;1;0;163;3;159;1;0;0;3;0;2;1;207
275;Lipno (gmina miejska);88;86;2;0;0;132;8;123;1;0;0;3;0;3;0;223
276;Skêpe;35;33;2;0;0;158;4;154;0;0;0;2;0;2;0;195
277;T³uchowo;24;21;3;0;0;47;3;44;0;0;0;0;0;0;0;71
278;Wielgie;21;20;1;0;0;93;0;93;0;0;0;1;1;0;0;115
279;mogileñski;175;161;13;1;0;457;33;421;3;0;0;38;4;33;1;670
280;D¹browa;18;15;3;0;0;34;4;30;0;0;0;2;0;2;0;54
281;Jeziora Wielkie;16;14;2;0;0;82;7;75;0;0;0;2;0;2;0;100
282;Mogilno;94;88;5;1;0;226;18;206;2;0;0;23;4;18;1;343
283;Strzelno;47;44;3;0;0;115;4;110;1;0;0;11;0;11;0;173
284;nakielski;355;322;32;1;0;910;87;812;10;1;0;43;2;40;1;1308
285;Kcynia;84;76;7;1;0;150;8;141;1;0;0;7;0;7;0;241
286;Mrocza;32;29;3;0;0;108;8;100;0;0;0;5;0;5;0;145
287;Nak³o nad Noteci¹;122;110;12;0;0;295;33;260;2;0;0;13;1;11;1;430
288;Sadki;35;30;5;0;0;80;6;73;1;0;0;4;1;3;0;119
289;Szubin;82;77;5;0;0;277;32;238;6;1;0;14;0;14;0;373
290;radziejowski;135;122;12;0;1;507;57;448;2;0;0;32;1;15;16;674
291;Bytoñ;11;10;1;0;0;33;3;30;0;0;0;2;0;1;1;46
292;Dobre;26;25;1;0;0;45;0;45;0;0;0;0;0;0;0;71
293;Osiêciny;22;18;3;0;1;101;11;88;2;0;0;6;1;5;0;129
294;Piotrków Kujawski;38;34;4;0;0;104;14;90;0;0;0;2;0;2;0;144
295;Radziejów (gmina wiejska);16;15;1;0;0;49;3;46;0;0;0;2;0;0;2;67
296;Radziejów (gmina miejska);12;11;1;0;0;102;24;78;0;0;0;18;0;5;13;132
297;Topólka;10;9;1;0;0;73;2;71;0;0;0;2;0;2;0;85
298;rypiñski;157;150;7;0;0;639;47;591;1;0;0;15;4;11;0;811
299;Brzuze;13;13;0;0;0;63;2;60;1;0;0;0;0;0;0;76
300;Rogowo;23;21;2;0;0;78;3;75;0;0;0;1;0;1;0;102
301;Rypin (gmina wiejska);34;31;3;0;0;151;9;142;0;0;0;6;1;5;0;191
302;Rypin (gmina miejska);56;56;0;0;0;181;26;155;0;0;0;4;1;3;0;241
303;Skrwilno;18;16;2;0;0;92;5;87;0;0;0;1;0;1;0;111
304;W¹pielsk;13;13;0;0;0;74;2;72;0;0;0;3;2;1;0;90
305;sêpoleñski;137;121;16;0;0;735;38;692;5;0;0;15;2;10;3;887
306;Kamieñ Krajeñski;12;9;3;0;0;111;10;98;3;0;0;1;0;1;0;124
307;Sêpólno Krajeñskie;57;53;4;0;0;297;17;279;1;0;0;9;0;6;3;363
308;Soœno;18;16;2;0;0;85;1;84;0;0;0;1;0;1;0;104
309;Wiêcbork;50;43;7;0;0;242;10;231;1;0;0;4;2;2;0;296
310;œwiecki;512;492;18;2;0;1175;74;1087;14;0;0;61;11;42;8;1748
311;Bukowiec;20;19;1;0;0;90;1;88;1;0;0;6;0;4;2;116
312;Dragacz;59;56;2;1;0;82;3;78;1;0;0;3;1;2;0;144
313;Drzycim;19;19;0;0;0;53;1;52;0;0;0;3;1;2;0;75
314;Je¿ewo;32;31;1;0;0;61;3;57;1;0;0;1;0;1;0;94
315;Lniano;21;20;1;0;0;76;3;73;0;0;0;2;0;2;0;99
316;Nowe;66;66;0;0;0;79;12;67;0;0;0;4;1;3;0;149
317;Osie;34;30;3;1;0;79;4;73;2;0;0;3;0;1;2;116
318;Pruszcz;35;32;3;0;0;193;2;190;1;0;0;3;0;3;0;231
319;Œwiecie;176;172;4;0;0;351;42;305;4;0;0;28;6;18;4;555
320;Œwiekatowo;8;8;0;0;0;29;1;26;2;0;0;1;0;1;0;38
321;Warlubie;42;39;3;0;0;82;2;78;2;0;0;7;2;5;0;131
322;Toruñ;728;712;12;4;0;1143;189;947;7;0;0;325;9;180;136;2196
323;Toruñ;728;712;12;4;0;1143;189;947;7;0;0;325;9;180;136;2196
324;toruñski;463;434;21;6;2;1422;135;1279;7;1;0;74;4;55;15;1959
325;Che³m¿a (gmina wiejska);63;59;3;1;0;180;13;165;2;0;0;6;0;6;0;249
326;Che³m¿a (gmina miejska);47;45;2;0;0;128;16;112;0;0;0;5;1;4;0;180
327;Czernikowo;43;41;2;0;0;94;11;82;1;0;0;4;0;4;0;141
328;Lubicz;73;68;5;0;0;253;27;225;1;0;0;16;0;13;3;342
329;£ubianka;29;25;2;1;1;136;11;123;1;1;0;3;0;3;0;168
330;£ysomice;56;54;1;1;0;159;9;149;1;0;0;15;0;7;8;230
331;Obrowo;71;66;3;1;1;243;22;220;1;0;0;13;3;10;0;327
332;Wielka Nieszawka;29;27;1;1;0;85;7;78;0;0;0;10;0;7;3;124
333;Z³awieœ Wielka;52;49;2;1;0;144;19;125;0;0;0;2;0;1;1;198
334;tucholski;168;156;9;3;0;560;55;504;1;0;0;20;1;13;6;748
335;Cekcyn;27;25;1;1;0;67;2;65;0;0;0;2;0;2;0;96
336;Gostycyn;26;22;3;1;0;85;1;84;0;0;0;1;0;1;0;112
337;Kêsowo;12;11;0;1;0;57;1;56;0;0;0;0;0;0;0;69
338;Lubiewo;25;23;2;0;0;91;8;82;1;0;0;3;1;2;0;119
339;Œliwice;25;24;1;0;0;46;2;44;0;0;0;3;0;3;0;74
340;Tuchola;53;51;2;0;0;214;41;173;0;0;0;11;0;5;6;278
341;w¹brzeski;101;93;6;2;0;608;30;573;5;0;0;14;3;11;0;723
342;Dêbowa £¹ka;19;12;5;2;0;90;5;84;1;0;0;0;0;0;0;109
343;Ksi¹¿ki;13;13;0;0;0;81;2;79;0;0;0;1;0;1;0;95
344;P³u¿nica;14;14;0;0;0;90;4;83;3;0;0;1;0;1;0;105
345;Ryñsk;34;33;1;0;0;163;7;156;0;0;0;5;0;5;0;202
346;W¹brzeŸno;21;21;0;0;0;184;12;171;1;0;0;7;3;4;0;212
347;W³oc³awek;411;410;1;0;0;558;112;444;2;0;0;89;4;44;41;1058
348;W³oc³awek;411;410;1;0;0;558;112;444;2;0;0;89;4;44;41;1058
349;w³oc³awski;329;308;17;4;0;900;74;815;11;0;0;29;3;22;4;1258
350;Baruchowo;11;11;0;0;0;29;2;26;1;0;0;3;0;1;2;43
351;Boniewo;12;10;2;0;0;35;0;35;0;0;0;1;1;0;0;48
352;Brzeœæ Kujawski;41;39;2;0;0;114;6;104;4;0;0;5;0;4;1;160
353;Choceñ;27;25;2;0;0;121;10;110;1;0;0;2;1;1;0;150
354;Chodecz;21;18;1;2;0;54;5;48;1;0;0;0;0;0;0;75
355;Fabianki;27;26;1;0;0;86;8;77;1;0;0;3;0;3;0;116
356;Izbica Kujawska;28;27;0;1;0;80;5;75;0;0;0;2;0;2;0;110
357;Kowal (gmina wiejska);12;11;1;0;0;42;2;39;1;0;0;3;0;3;0;57
358;Kowal (gmina miejska);5;5;0;0;0;14;1;13;0;0;0;1;0;1;0;20
359;Lubanie;23;23;0;0;0;37;1;35;1;0;0;1;0;1;0;61
360;Lubieñ Kujawski;25;24;1;0;0;93;17;75;1;0;0;3;1;1;1;121
361;Lubraniec;36;32;4;0;0;71;3;68;0;0;0;2;0;2;0;109
362;W³oc³awek;61;57;3;1;0;124;14;110;0;0;0;3;0;3;0;188
363;¿niñski;227;210;15;1;1;801;118;679;4;0;0;60;4;39;17;1088
364;Barcin;49;46;2;1;0;152;31;121;0;0;0;4;0;3;1;205
365;G¹sawa;14;14;0;0;0;89;19;70;0;0;0;14;2;4;8;117
366;Janowiec Wielkopolski;35;32;3;0;0;102;7;95;0;0;0;1;0;1;0;138
367;£abiszyn;34;31;2;0;1;79;9;70;0;0;0;8;1;6;1;121
368;Rogowo;20;16;4;0;0;79;8;70;1;0;0;8;0;5;3;107
369;¯nin;75;71;4;0;0;300;44;253;3;0;0;25;1;20;4;400
370;LUBELSKIE;6783;6363;408;8;4;13633;1633;11885;112;3;0;1256;56;569;631;21672
371;bialski;378;341;34;1;2;580;54;520;6;0;0;18;3;9;6;976
372;Bia³a Podlaska;43;43;0;0;0;76;5;71;0;0;0;1;0;1;0;120
373;Drelów;28;23;5;0;0;32;2;29;1;0;0;1;0;1;0;61
374;Janów Podlaski;15;13;2;0;0;28;5;23;0;0;0;3;1;0;2;46
375;Kodeñ;21;19;2;0;0;16;1;15;0;0;0;0;0;0;0;37
376;Konstantynów;12;10;2;0;0;20;2;18;0;0;0;2;0;2;0;34
377;Leœna Podlaska;16;16;0;0;0;21;2;19;0;0;0;0;0;0;0;37
378;£omazy;16;14;2;0;0;31;3;28;0;0;0;0;0;0;0;47
379;Miêdzyrzec Podlaski (gmina wiejska);30;28;1;1;0;67;0;67;0;0;0;1;0;1;0;98
380;Miêdzyrzec Podlaski (gmina miejska);41;39;2;0;0;108;13;93;2;0;0;6;0;3;3;155
381;Piszczac;26;26;0;0;0;24;2;22;0;0;0;0;0;0;0;50
382;Rokitno;7;7;0;0;0;8;2;6;0;0;0;1;0;0;1;16
383;Rossosz;9;9;0;0;0;10;0;9;1;0;0;0;0;0;0;19
384;S³awatycze;5;4;1;0;0;16;1;15;0;0;0;0;0;0;0;21
385;Sosnówka;12;11;1;0;0;8;1;7;0;0;0;0;0;0;0;20
386;Terespol (gmina wiejska);39;32;7;0;0;43;6;36;1;0;0;1;1;0;0;83
387;Terespol (gmina miejska);13;12;0;0;1;14;4;10;0;0;0;1;1;0;0;28
388;Tuczna;9;8;1;0;0;8;1;7;0;0;0;0;0;0;0;17
389;Wisznice;15;12;3;0;0;23;4;18;1;0;0;0;0;0;0;38
390;Zalesie;21;15;5;0;1;27;0;27;0;0;0;1;0;1;0;49
391;Bia³a Podlaska;170;167;3;0;0;273;42;230;1;0;0;24;2;13;9;467
392;Bia³a Podlaska;170;167;3;0;0;273;42;230;1;0;0;24;2;13;9;467
393;bi³gorajski;273;249;24;0;0;427;41;380;6;0;0;40;2;22;16;740
394;Aleksandrów;4;3;1;0;0;11;1;10;0;0;0;0;0;0;0;15
395;Bi³goraj (gmina wiejska);39;36;3;0;0;54;2;51;1;0;0;2;0;2;0;95
396;Bi³goraj (gmina miejska);64;64;0;0;0;124;27;97;0;0;0;27;0;11;16;215
397;Biszcza;7;6;1;0;0;18;0;18;0;0;0;0;0;0;0;25
398;Frampol;11;9;2;0;0;18;0;16;2;0;0;1;0;1;0;30
399;Goraj;13;13;0;0;0;21;1;19;1;0;0;2;1;1;0;36
400;Józefów;15;14;1;0;0;33;2;31;0;0;0;2;1;1;0;50
401;Ksiê¿pol;20;19;1;0;0;46;3;43;0;0;0;1;0;1;0;67
402;£ukowa;38;29;9;0;0;12;0;12;0;0;0;1;0;1;0;51
403;Obsza;10;9;1;0;0;10;1;9;0;0;0;2;0;2;0;22
404;Potok Górny;11;11;0;0;0;9;2;7;0;0;0;0;0;0;0;20
405;Tarnogród;17;16;1;0;0;33;0;32;1;0;0;1;0;1;0;51
406;Tereszpol;13;12;1;0;0;10;0;10;0;0;0;0;0;0;0;23
407;Turobin;11;8;3;0;0;28;2;25;1;0;0;1;0;1;0;40
408;Che³m;142;138;4;0;0;363;85;276;2;0;0;48;2;17;29;553
409;Che³m;142;138;4;0;0;363;85;276;2;0;0;48;2;17;29;553
410;che³mski;314;288;25;1;0;514;54;456;4;0;0;25;1;14;10;853
411;Bia³opole;6;6;0;0;0;21;7;14;0;0;0;0;0;0;0;27
412;Che³m;37;36;1;0;0;124;13;111;0;0;0;11;0;3;8;172
413;Dorohusk;28;25;3;0;0;49;6;43;0;0;0;1;0;0;1;78
414;Dubienka;14;14;0;0;0;27;0;27;0;0;0;0;0;0;0;41
415;Kamieñ;16;15;1;0;0;29;1;28;0;0;0;1;0;1;0;46
416;Leœniowice;12;10;1;1;0;24;1;23;0;0;0;0;0;0;0;36
417;Rejowiec;27;25;2;0;0;27;6;21;0;0;0;3;0;3;0;57
418;Rejowiec Fabryczny (gmina wiejska);39;35;4;0;0;17;1;14;2;0;0;1;0;1;0;57
419;Rejowiec Fabryczny (gmina miejska);13;13;0;0;0;13;2;11;0;0;0;1;1;0;0;27
420;Ruda-Huta;10;10;0;0;0;31;1;30;0;0;0;1;0;1;0;42
421;Sawin;18;17;1;0;0;37;4;33;0;0;0;1;0;1;0;56
422;Siedliszcze;68;58;10;0;0;43;4;38;1;0;0;3;0;2;1;114
423;Wierzbica;10;9;1;0;0;31;2;28;1;0;0;1;0;1;0;42
424;Wojs³awice;8;7;1;0;0;26;2;24;0;0;0;1;0;1;0;35
425;¯mudŸ;8;8;0;0;0;15;4;11;0;0;0;0;0;0;0;23
426;hrubieszowski;187;168;19;0;0;624;34;590;0;0;0;19;1;17;1;830
427;Do³hobyczów;18;15;3;0;0;43;0;43;0;0;0;1;1;0;0;62
428;Horod³o;10;8;2;0;0;52;5;47;0;0;0;0;0;0;0;62
429;Hrubieszów (gmina miejska);41;41;0;0;0;191;9;182;0;0;0;12;0;11;1;244
430;Hrubieszów (gmina wiejska);30;27;3;0;0;128;10;118;0;0;0;4;0;4;0;162
431;Mircze;21;18;3;0;0;68;4;64;0;0;0;0;0;0;0;89
432;Trzeszczany;9;7;2;0;0;24;2;22;0;0;0;0;0;0;0;33
433;Uchanie;19;16;3;0;0;40;2;38;0;0;0;1;0;1;0;60
434;Werbkowice;39;36;3;0;0;78;2;76;0;0;0;1;0;1;0;118
435;janowski;148;133;15;0;0;340;62;273;5;0;0;10;1;7;2;498
436;Batorz;7;5;2;0;0;23;4;19;0;0;0;0;0;0;0;30
437;Chrzanów;5;3;2;0;0;8;0;8;0;0;0;0;0;0;0;13
438;Dzwola;24;20;4;0;0;24;5;18;1;0;0;3;1;2;0;51
439;Godziszów;15;12;3;0;0;22;5;16;1;0;0;0;0;0;0;37
440;Janów Lubelski;56;54;2;0;0;138;37;100;1;0;0;6;0;4;2;200
441;Modliborzyce;30;29;1;0;0;67;3;62;2;0;0;1;0;1;0;98
442;Potok Wielki;11;10;1;0;0;58;8;50;0;0;0;0;0;0;0;69
443;krasnostawski;220;213;7;0;0;575;40;528;7;0;0;42;1;19;22;837
444;Fajs³awice;13;11;2;0;0;22;3;19;0;0;0;2;0;2;0;37
445;Gorzków;10;9;1;0;0;19;0;19;0;0;0;1;0;1;0;30
446;Izbica;42;42;0;0;0;76;2;73;1;0;0;2;0;2;0;120
447;Krasnystaw (gmina miejska);57;56;1;0;0;170;20;148;2;0;0;27;1;5;21;254
448;Krasnystaw (gmina wiejska);31;30;1;0;0;126;11;113;2;0;0;4;0;3;1;161
449;Kraœniczyn;20;19;1;0;0;40;2;37;1;0;0;1;0;1;0;61
450;£opiennik Górny;19;19;0;0;0;41;0;41;0;0;0;2;0;2;0;62
451;Rudnik;8;8;0;0;0;16;0;16;0;0;0;0;0;0;0;24
452;Siennica Ró¿ana;8;8;0;0;0;35;1;33;1;0;0;0;0;0;0;43
453;¯ó³kiewka;12;11;1;0;0;30;1;29;0;0;0;3;0;3;0;45
454;kraœnicki;241;225;16;0;0;771;94;674;3;0;0;46;3;30;13;1058
455;Annopol;38;35;3;0;0;49;5;44;0;0;0;2;0;2;0;89
456;Dzierzkowice;23;23;0;0;0;45;3;42;0;0;0;4;1;3;0;72
457;Goœcieradów;19;17;2;0;0;91;6;85;0;0;0;8;0;2;6;118
458;Kraœnik (gmina miejska);82;78;4;0;0;218;44;174;0;0;0;25;2;16;7;325
459;Kraœnik (gmina wiejska);26;26;0;0;0;68;4;64;0;0;0;2;0;2;0;96
460;Szastarka;8;6;2;0;0;42;7;35;0;0;0;0;0;0;0;50
461;Trzydnik Du¿y;10;9;1;0;0;76;7;68;1;0;0;0;0;0;0;86
462;Urzêdów;18;15;3;0;0;71;7;64;0;0;0;1;0;1;0;90
463;Wilko³az;7;7;0;0;0;44;5;38;1;0;0;2;0;2;0;53
464;Zakrzówek;10;9;1;0;0;67;6;60;1;0;0;2;0;2;0;79
465;lubartowski;386;360;25;1;0;578;52;520;6;0;0;18;1;12;5;982
466;Abramów;11;10;1;0;0;19;1;17;1;0;0;0;0;0;0;30
467;Firlej;19;19;0;0;0;57;4;53;0;0;0;2;1;1;0;78
468;Jeziorzany;11;10;1;0;0;24;0;23;1;0;0;3;0;3;0;38
469;Kamionka;31;29;2;0;0;43;1;42;0;0;0;2;0;2;0;76
470;Kock;27;26;1;0;0;43;6;37;0;0;0;1;0;1;0;71
471;Lubartów (gmina wiejska);58;57;1;0;0;99;6;92;1;0;0;0;0;0;0;157
472;Lubartów (gmina miejska);74;72;2;0;0;136;25;109;2;0;0;8;0;3;5;218
473;Michów;34;27;7;0;0;27;0;27;0;0;0;1;0;1;0;62
474;NiedŸwiada;28;27;1;0;0;22;2;20;0;0;0;1;0;1;0;51
475;Ostrów Lubelski;28;26;2;0;0;41;3;38;0;0;0;0;0;0;0;69
476;Ostrówek;22;20;2;0;0;15;1;14;0;0;0;0;0;0;0;37
477;Serniki;26;21;4;1;0;18;0;17;1;0;0;0;0;0;0;44
478;Uœcimów;17;16;1;0;0;34;3;31;0;0;0;0;0;0;0;51
479;lubelski;497;472;24;0;1;992;62;917;12;1;0;60;2;31;27;1549
480;Be³¿yce;46;42;3;0;1;90;4;86;0;0;0;5;0;3;2;141
481;Borzechów;20;17;3;0;0;15;1;13;1;0;0;1;0;1;0;36
482;Bychawa;33;30;3;0;0;61;5;55;1;0;0;2;0;1;1;96
483;Garbów;25;23;2;0;0;65;3;61;0;1;0;1;0;1;0;91
484;G³usk;39;39;0;0;0;42;6;36;0;0;0;3;0;3;0;84
485;Jab³onna;22;20;2;0;0;33;0;32;1;0;0;0;0;0;0;55
486;Jastków;41;39;2;0;0;78;13;65;0;0;0;5;0;0;5;124
487;Konopnica;48;47;1;0;0;153;13;138;2;0;0;4;0;4;0;205
488;Krzczonów;9;8;1;0;0;34;1;33;0;0;0;1;0;1;0;44
489;Niedrzwica Du¿a;35;35;0;0;0;78;3;72;3;0;0;2;0;2;0;115
490;Niemce;74;73;1;0;0;129;8;119;2;0;0;18;0;5;13;221
491;Strzy¿ewice;21;21;0;0;0;43;1;41;1;0;0;4;0;4;0;68
492;Wojciechów;19;19;0;0;0;46;1;45;0;0;0;5;0;0;5;70
493;Wólka;47;43;4;0;0;88;2;85;1;0;0;5;1;3;1;140
494;Wysokie;14;12;2;0;0;26;1;25;0;0;0;3;0;3;0;43
495;Zakrzew;4;4;0;0;0;11;0;11;0;0;0;1;1;0;0;16
496;Lublin;984;968;15;0;1;2051;421;1614;15;1;0;477;22;140;315;3512
497;Lublin;984;968;15;0;1;2051;421;1614;15;1;0;477;22;140;315;3512
498;³êczyñski;257;235;21;1;0;312;24;285;3;0;0;15;0;7;8;584
499;Cyców;29;27;2;0;0;48;2;45;1;0;0;2;0;2;0;79
500;Ludwin;49;48;1;0;0;50;5;45;0;0;0;1;0;1;0;100
501;£êczna;46;43;2;1;0;94;8;84;2;0;0;10;0;2;8;150
502;Milejów;72;62;10;0;0;55;4;51;0;0;0;1;0;1;0;128
503;Puchaczów;39;36;3;0;0;38;1;37;0;0;0;0;0;0;0;77
504;Spiczyn;22;19;3;0;0;27;4;23;0;0;0;1;0;1;0;50
505;³ukowski;274;261;13;0;0;562;43;510;9;0;0;55;4;31;20;891
506;Adamów;7;7;0;0;0;23;1;22;0;0;0;0;0;0;0;30
507;Krzywda;33;29;4;0;0;69;2;66;1;0;0;6;0;6;0;108
508;£uków (gmina wiejska);37;36;1;0;0;92;2;87;3;0;0;8;1;5;2;137
509;£uków (gmina miejska);61;60;1;0;0;177;27;148;2;0;0;31;3;10;18;269
510;Serokomla;9;9;0;0;0;18;1;17;0;0;0;1;0;1;0;28
511;Stanin;31;31;0;0;0;31;2;29;0;0;0;0;0;0;0;62
512;Stoczek £ukowski (gmina wiejska);25;24;1;0;0;34;1;31;2;0;0;5;0;5;0;64
513;Stoczek £ukowski (gmina miejska);8;8;0;0;0;16;2;14;0;0;0;1;0;1;0;25
514;Trzebieszów;22;17;5;0;0;40;2;37;1;0;0;0;0;0;0;62
515;Wojcieszków;22;22;0;0;0;25;1;24;0;0;0;1;0;1;0;48
516;Wola Mys³owska;19;18;1;0;0;37;2;35;0;0;0;2;0;2;0;58
517;opolski;271;247;22;2;0;378;35;342;1;0;0;15;3;12;0;664
518;Chodel;26;22;4;0;0;35;4;31;0;0;0;2;1;1;0;63
519;Józefów nad Wis³¹;13;13;0;0;0;24;3;21;0;0;0;1;1;0;0;38
520;Karczmiska;24;23;1;0;0;51;6;45;0;0;0;2;0;2;0;77
521;£aziska;19;17;2;0;0;20;1;19;0;0;0;0;0;0;0;39
522;Opole Lubelskie;71;64;6;1;0;129;13;115;1;0;0;6;1;5;0;206
523;Poniatowa;82;77;5;0;0;97;7;90;0;0;0;4;0;4;0;183
524;Wilków;36;31;4;1;0;22;1;21;0;0;0;0;0;0;0;58
525;parczewski;144;136;8;0;0;340;34;305;1;0;0;16;1;13;2;500
526;Dêbowa K³oda;22;21;1;0;0;56;6;50;0;0;0;4;1;1;2;82
527;Jab³oñ;14;12;2;0;0;43;4;39;0;0;0;0;0;0;0;57
528;Milanów;14;14;0;0;0;30;2;28;0;0;0;2;0;2;0;46
529;Parczew;43;43;0;0;0;110;9;101;0;0;0;5;0;5;0;158
530;Podedwórze;5;5;0;0;0;25;7;18;0;0;0;0;0;0;0;30
531;Siemieñ;32;27;5;0;0;49;4;44;1;0;0;2;0;2;0;83
532;Sosnowica;14;14;0;0;0;27;2;25;0;0;0;3;0;3;0;44
533;pu³awski;430;409;21;0;0;729;94;631;4;0;0;77;2;38;37;1236
534;Baranów;33;28;5;0;0;19;1;18;0;0;0;1;0;0;1;53
535;Janowiec;19;14;5;0;0;21;1;20;0;0;0;2;0;1;1;42
536;Kazimierz Dolny;86;84;2;0;0;60;5;55;0;0;0;13;0;6;7;159
537;Koñskowola;16;15;1;0;0;47;6;40;1;0;0;1;0;1;0;64
538;Kurów;24;23;1;0;0;47;3;44;0;0;0;4;0;4;0;75
539;Markuszów;12;12;0;0;0;21;0;21;0;0;0;2;0;2;0;35
540;Na³êczów;32;30;2;0;0;80;7;73;0;0;0;3;0;1;2;115
541;Pu³awy (gmina miejska);95;93;2;0;0;271;53;216;2;0;0;42;2;14;26;408
542;Pu³awy (gmina wiejska);65;64;1;0;0;79;10;68;1;0;0;7;0;7;0;151
543;W¹wolnica;24;24;0;0;0;42;4;38;0;0;0;0;0;0;0;66
544;¯yrzyn;24;22;2;0;0;42;4;38;0;0;0;2;0;2;0;68
545;radzyñski;220;203;17;0;0;379;35;340;4;0;0;37;2;14;21;636
546;Borki;17;16;1;0;0;33;3;30;0;0;0;0;0;0;0;50
547;Czemierniki;50;45;5;0;0;30;2;27;1;0;0;2;0;2;0;82
548;K¹kolewnica;40;38;2;0;0;30;3;27;0;0;0;7;0;2;5;77
549;Komarówka Podlaska;20;20;0;0;0;19;2;17;0;0;0;2;0;2;0;41
550;Radzyñ Podlaski (gmina wiejska);15;14;1;0;0;76;3;73;0;0;0;4;0;1;3;95
551;Radzyñ Podlaski (gmina miejska);35;32;3;0;0;103;16;85;2;0;0;16;2;7;7;154
552;Ulan-Majorat;8;7;1;0;0;29;2;27;0;0;0;0;0;0;0;37
553;Wohyñ;35;31;4;0;0;59;4;54;1;0;0;6;0;0;6;100
554;rycki;192;179;12;1;0;604;74;525;5;0;0;32;1;31;0;828
555;Dêblin;30;29;1;0;0;140;12;127;1;0;0;14;1;13;0;184
556;K³oczew;14;12;1;1;0;40;2;38;0;0;0;1;0;1;0;55
557;Nowodwór;11;8;3;0;0;25;0;24;1;0;0;0;0;0;0;36
558;Ryki;71;69;2;0;0;251;18;231;2;0;0;11;0;11;0;333
559;Stê¿yca;49;45;4;0;0;63;4;58;1;0;0;3;0;3;0;115
560;U³ê¿;17;16;1;0;0;85;38;47;0;0;0;3;0;3;0;105
561;œwidnicki;299;266;33;0;0;360;61;296;3;0;0;26;0;20;6;685
562;Me³giew;38;34;4;0;0;44;7;37;0;0;0;4;0;4;0;86
563;Piaski;67;58;9;0;0;89;13;76;0;0;0;4;0;4;0;160
564;Rybczewice;7;6;1;0;0;25;4;21;0;0;0;0;0;0;0;32
565;Œwidnik;61;61;0;0;0;150;32;118;0;0;0;17;0;11;6;228
566;Trawniki;126;107;19;0;0;52;5;44;3;0;0;1;0;1;0;179
567;tomaszowski;182;168;14;0;0;605;39;561;4;1;0;40;1;18;21;827
568;Be³¿ec;9;9;0;0;0;27;2;24;0;1;0;1;0;1;0;37
569;Jarczów;9;8;1;0;0;25;1;24;0;0;0;0;0;0;0;34
570;Krynice;9;8;1;0;0;47;3;44;0;0;0;1;0;1;0;57
571;Lubycza Królewska;11;10;1;0;0;37;3;33;1;0;0;1;0;1;0;49
572;£aszczów;18;17;1;0;0;28;2;26;0;0;0;0;0;0;0;46
573;Rachanie;7;7;0;0;0;23;0;23;0;0;0;0;0;0;0;30
574;Susiec;24;21;3;0;0;44;2;42;0;0;0;0;0;0;0;68
575;Tarnawatka;11;10;1;0;0;28;0;28;0;0;0;0;0;0;0;39
576;Telatyn;7;6;1;0;0;30;0;30;0;0;0;1;1;0;0;38
577;Tomaszów Lubelski (gmina miejska);30;30;0;0;0;153;18;135;0;0;0;25;0;8;17;208
578;Tomaszów Lubelski (gmina wiejska);21;17;4;0;0;98;5;91;2;0;0;8;0;5;3;127
579;Tyszowce;15;14;1;0;0;54;2;51;1;0;0;2;0;1;1;71
580;Ulhówek;11;11;0;0;0;11;1;10;0;0;0;1;0;1;0;23
581;w³odawski;139;129;9;1;0;276;28;243;5;0;0;56;0;32;24;471
582;Hanna;10;9;1;0;0;16;3;13;0;0;0;2;0;2;0;28
583;Hañsk;6;5;1;0;0;13;1;12;0;0;0;2;0;2;0;21
584;Stary Brus;19;18;1;0;0;16;1;13;2;0;0;2;0;2;0;37
585;Urszulin;15;15;0;0;0;25;0;24;1;0;0;2;0;2;0;42
586;W³odawa (gmina wiejska);37;32;4;1;0;77;12;64;1;0;0;27;0;10;17;141
587;W³odawa (gmina miejska);29;29;0;0;0;90;10;79;1;0;0;17;0;12;5;136
588;Wola Uhruska;10;10;0;0;0;12;1;11;0;0;0;1;0;1;0;23
589;Wyryki;13;11;2;0;0;27;0;27;0;0;0;3;0;1;2;43
590;zamojski;324;299;25;0;0;664;78;581;5;0;0;16;1;11;4;1004
591;Adamów;11;9;2;0;0;19;1;18;0;0;0;0;0;0;0;30
592;Grabowiec;10;10;0;0;0;44;1;43;0;0;0;0;0;0;0;54
593;Komarów-Osada;22;19;3;0;0;35;3;32;0;0;0;0;0;0;0;57
594;Krasnobród;20;19;1;0;0;41;7;34;0;0;0;0;0;0;0;61
